2026-04-24 08:45:43.879 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=-59.3% AnnVol=38.6% | Mom20=-0.60% Mom50=-14.68% | VolRegime=extreme
2026-04-24 08:45:44.844 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:45.199 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 2952193 (day)
2026-04-24 08:45:45.225 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.70) | AnnRet=-0.5% AnnVol=35.4% | Mom20=11.28% Mom50=-4.74% | VolRegime=high
2026-04-24 08:45:45.713 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:46.122 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 1510401 (day)
2026-04-24 08:45:46.141 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.71) | AnnRet=29.1% AnnVol=33.1% | Mom20=13.76% Mom50=2.93% | VolRegime=high
2026-04-24 08:45:46.559 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:46.964 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 3834113 (day)
2026-04-24 08:45:46.981 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.95) | AnnRet=91.4% AnnVol=28.2% | Mom20=7.24% Mom50=10.30% | VolRegime=normal
2026-04-24 08:45:47.414 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:47.724 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 60417 (day)
2026-04-24 08:45:47.744 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.55) | AnnRet=-24.4% AnnVol=31.4% | Mom20=14.85% Mom50=3.67% | VolRegime=high
2026-04-24 08:45:48.162 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:48.475 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 897537 (day)
2026-04-24 08:45:48.500 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.81) | AnnRet=47.6% AnnVol=28.6% | Mom20=8.52% Mom50=8.76% | VolRegime=high
2026-04-24 08:45:49.413 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:49.710 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 4598529 (day)
2026-04-24 08:45:49.728 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.77) | AnnRet=35.7% AnnVol=26.0% | Mom20=18.17% Mom50=8.21% | VolRegime=high
2026-04-24 08:45:50.133 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:50.466 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 3001089 (day)
2026-04-24 08:45:50.505 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.72) | AnnRet=30.1% AnnVol=31.8% | Mom20=7.47% Mom50=1.39% | VolRegime=high
2026-04-24 08:45:50.988 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:51.407 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 895745 (day)
2026-04-24 08:45:51.453 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.78) | AnnRet=52.6% AnnVol=36.4% | Mom20=7.19% Mom50=6.65% | VolRegime=high
2026-04-24 08:45:51.940 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:52.281 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 4267265 (day)
2026-04-24 08:45:52.349 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=11.8% AnnVol=27.4% | Mom20=5.52% Mom50=-1.00% | VolRegime=high
2026-04-24 08:45:52.349 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for BAJAJ-AUTO: Bull → Recovery (conf=60%)
2026-04-24 08:45:52.838 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:53.189 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 3465729 (day)
